text,label
ಐಫೋನ್ ಬೆಲೆಗಿಂತ ಕಡಿಮೆಗೆ ಸಿಗುತ್ತಿದೆ ಐದು ಸ್ಕೂಟರ್​ಗಳು,1
ಸಾಮಾಜಿಕ ಜಾಲತಾಣದಲ್ಲಿ ವೈರಲ್ ಆದ ಸುಳ್ಳು ವಿಡಿಯೋ,0
ರಲ್ಲಿ ಆರ್ಥಿಕ ಮಾರುಕಟ್ಟೆಯಲ್ಲಿ ಹೂಡಿಕೆದಾರರ ಬಗ್ಗೆ ತಪ್ಪು ಮಾಹಿತಿ,0
ರಲ್ಲಿ ರಾಜಕೀಯ ನಾಯಕನ ಹೊಸ ಯೋಜನೆ ಬಗ್ಗೆ ಸುಳ್ಳು ಸುದ್ದಿ,0
ರಲ್ಲಿ ರಾಜಕೀಯ ಪಕ್ಷದ ಗೆಲುವಿನ ಬಗ್ಗೆ ಸುಳ್ಳು ಸುದ್ದಿ,0
ಹೊಸ ಟೆಕ್ ಉತ್ಪನ್ನದಲ್ಲಿ ಅಪಾಯವಿದೆ ಸುಳ್ಳು ಸುದ್ದಿ,0
photos ಮಾಡೆಲ್​ಗೂ ಕಮ್ಮಿಯಿಲ್ಲ ಟೀಂ ಇಂಡಿಯಾದ ಆಲ್ರೌಂಡರ್ ಆಟಗಾರ,1
ರಲ್ಲಿ ರಾಜಕೀಯ ಪಕ್ಷದ ಗೆಲುವಿನ ಬಗ್ಗೆ ಸುಳ್ಳು ಸುದ್ದಿ,0
ತಮಿಳಿನ ಸಿನಿಮಾ ರೀಮೇಕ್​ಗೆ ನಾಯಕಿ ಸಿಕ್ಕಾಯ್ತು ಕನ್ನಡದಲ್ಲಿ ಜಾನು ಆಗಲಿದ್ದಾರೆ ಭಾವನಾ,1
ಬೆಚ್ಚಿ ಬೀಳಿಸಿದೆ ಹೊಸ ವರದಿ ಫೇಸ್​ಬುಕ್​ ರಿಕ್ವೆಸ್ಟ್​ ಸ್ವೀಕರಿಸುವ ಮುನ್ನ ಇದನ್ನೊಮ್ಮೆ ಓದಿ,1
ರಲ್ಲಿ ರಾಜಕೀಯ ನಾಯಕನ ಹೊಸ ಯೋಜನೆ ಬಗ್ಗೆ ತಪ್ಪು ವರದಿ,0
ರಲ್ಲಿ ಪ್ರಸಿದ್ಧ ಆಟಗಾರನ ನಿವೃತ್ತಿ ಬಗ್ಗೆ ಸುಳ್ಳು ಸುದ್ದಿ,0
ರಲ್ಲಿ ರಾಜಕೀಯ ನಾಯಕನ ಹೊಸ ಯೋಜನೆ ಬಗ್ಗೆ ತಪ್ಪು ವರದಿ,0
ರಲ್ಲಿ ಪ್ರಸಿದ್ಧ ಗಾಯಕನ ಹೊಸ ಆಲ್ಬಮ್ ಬಗ್ಗೆ ಸುಳ್ಳು ಸುದ್ದಿ,0
ಐಪಿಎಲ್​ ರಾಜಸ್ಥಾನ್ ರಾಯಲ್ಸ್ ಮುಂಬೈ ಇಂಡಿಯನ್ಸ್ ಪಂದ್ಯಗಳ ನಡುವಣ ಫೋಟೋಗಳು,1
ರಲ್ಲಿ ಆರ್ಥಿಕ ಮಾರುಕಟ್ಟೆಯಲ್ಲಿ ಏರಿಕೆ ಬಗ್ಗೆ ತಪ್ಪು ಮಾಹಿತಿ,0
ರಲ್ಲಿ ಪ್ರಸಿದ್ಧ ಗಾಯಕನ ಮರಣದ ಬಗ್ಗೆ ಸುಳ್ಳು ಸುದ್ದಿ,0
ಸ್ಯಾಂಡಲ್​ವುಡ್​ನಲ್ಲಿ ಮತ್ತೆ ಟೈಟಲ್​ ವಿವಾದ ಮಗನಿಗಾಗಿ ಅಧಿಕಾರ ದುರ್ಬಳಕೆ ಮಾಡಿಕೊಂಡ್ರಾ ಫಿಲ್ಮ್ ಚೇಂಬರ್ ಅಧ್ಯಕ್ಷರು,1
ರಲ್ಲಿ ಪ್ರಸಿದ್ಧ ಗಾಯಕನ ಹೊಸ ಸಂಗೀತ ಕಾರ್ಯಕ್ರಮದ ಬಗ್ಗೆ ಸುಳ್ಳು ವರದಿ,0
ಸಿನಿಮಾ ನಟಿಯ ವಿವಾಹದ ಬಗ್ಗೆ ಸುಳ್ಳು ಸುದ್ದಿ,0
ರಲ್ಲಿ ಪ್ರಸಿದ್ಧ ನಟಿಯ ರಾಜಕೀಯ ಪ್ರವೇಶದ ಬಗ್ಗೆ ಸುಳ್ಳು ಸುದ್ದಿ,0
ಆರ್ಥಿಕ ಹೂಡಿಕೆ ಬಗ್ಗೆ ಸುಳ್ಳು ಮಾಹಿತಿ,0
ಶಿವಣ್ಣ ಸುದೀಪ್​ ಆಯಿತು ದರ್ಶನ್​ ಶಿವರಾಜ್​ಕುಮಾರ್​ ತೆರೆ ಹಂಚಿಕೊಳ್ಳಲಿದ್ದಾರೆ,1
ರಕ್ಷಿತ್ ಶೆಟ್ಟಿ ಸಾಮಾಜಿಕ ಜಾಲತಾಣದಿಂದ ಹೊರ ಬರಲು ಕಾರಣ ಗೊತ್ತಾ,1
ರಲ್ಲಿ ರಾಜಕೀಯ ಪಕ್ಷದ ಗೆಲುವಿನ ಬಗ್ಗೆ ತಪ್ಪು ಸುದ್ದಿ,0
ರಲ್ಲಿ ಆರ್ಥಿಕ ಮಾರುಕಟ್ಟೆಯಲ್ಲಿ ಏರಿಕೆ ಬಗ್ಗೆ ತಪ್ಪು ಮಾಹಿತಿ,0
ರಲ್ಲಿ ಪ್ರಸಿದ್ಧ ಗಾಯಕನ ಹೊಸ ಆಲ್ಬಮ್ ಬಗ್ಗೆ ತಪ್ಪು ವರದಿ,0
ರಲ್ಲಿ ಸಾಮಾಜಿಕ ಜಾಲತಾಣದಲ್ಲಿ ಹರಡಿದ ಸುಳ್ಳು ವಿಡಿಯೋ,0
ರಲ್ಲಿ ಹೊಸ ಶಿಕ್ಷಣ ನೀತಿಯ ಬಗ್ಗೆ ತಪ್ಪು ಮಾಹಿತಿ,0
ಐಪಿಎಲ್​ ರಲ್ಲಿ ಗಮನ ಸೆಳೆಯಲಿರುವ ಟಾಪ್ ಬ್ಯಾಟ್ಸ್​ಮನ್​ಗಳು,1
ಪ್ರಸಿದ್ಧ ವ್ಯಕ್ತಿಯ ಆರೋಗ್ಯ ಸ್ಥಿತಿಯ ಬಗ್ಗೆ ಸುಳ್ಳು ಸುದ್ದಿ,0
ರಲ್ಲಿ ಆರ್ಥಿಕ ಮಾರುಕಟ್ಟೆಯಲ್ಲಿ ಏರಿಕೆ ಬಗ್ಗೆ ತಪ್ಪು ವರದಿ,0
ರಲ್ಲಿ ವೈಜ್ಞಾನಿಕ ಸಂಶೋಧನೆಯ ಫಲಿತಾಂಶವನ್ನು ತಪ್ಪಾಗಿ ವರದಿ ಮಾಡಿದ ಸುದ್ದಿ,0
ರಲ್ಲಿ ರಾಜಕೀಯ ನಾಯಕನ ರಾಜೀನಾಮೆ ಬಗ್ಗೆ ತಪ್ಪು ವರದಿ,0
ರಲ್ಲಿ ವೈದ್ಯಕೀಯ ಉತ್ಪನ್ನದ ಲಾಭದ ಬಗ್ಗೆ ತಪ್ಪು ವರದಿ,0
ರಲ್ಲಿ ಆರ್ಥಿಕ ಮಾರುಕಟ್ಟೆಯಲ್ಲಿ ಏರಿಕೆ ಬಗ್ಗೆ ಸುಳ್ಳು ವರದಿ,0
ರಲ್ಲಿ ಆರ್ಥಿಕ ಮಾರುಕಟ್ಟೆಯಲ್ಲಿ ಬಂಡವಾಳ ಹೂಡಿಕೆ ಬಗ್ಗೆ ತಪ್ಪು ವರದಿ,0
ರಲ್ಲಿ ಆರ್ಥಿಕ ಮಾರುಕಟ್ಟೆಯಲ್ಲಿ ಹೂಡಿಕೆದಾರರ ಬಗ್ಗೆ ಸುಳ್ಳು ಮಾಹಿತಿ,0
ಭಾರತ vs ನ್ಯೂಜಿಲೆಂಡ್ ನೇ ಟಿ ಪಂದ್ಯದ ಕೆಲ ರೋಚಕ ಕ್ಷಣಗಳು,1
ರಾಜಕೀಯ ನಾಯಕನ ಹೊಸ ಯೋಜನೆ ಯಶಸ್ವಿಯಾಗಿದೆ ಸುಳ್ಳು ಸುದ್ದಿ,0
ರಲ್ಲಿ ವೈದ್ಯಕೀಯ ಸಂಶೋಧನೆಯ ಅಪಾಯಗಳ ಬಗ್ಗೆ ಸುಳ್ಳು ಮಾಹಿತಿ,0
ಜಿಯೋನ ಹೊಸ ಆಫರ್ ರೂಪಾಯಿ ಪ್ಲಾನ್​ನಲ್ಲಿ ಪ್ರತಿದಿನ ಪಡೆದುಕೊಳ್ಳಿ ಜಿಬಿ ಡೇಟಾ,1
ಆರ್ಥಿಕ ಮಾರುಕಟ್ಟೆಯಲ್ಲಿ ಬಂಡವಾಳ ಹೂಡಿಕೆ ಬಗ್ಗೆ ತಪ್ಪು ವರದಿ,0
ರಲ್ಲಿ ವೈದ್ಯಕೀಯ ಸಂಶೋಧನೆಯ ಯಶಸ್ಸಿನ ಬಗ್ಗೆ ತಪ್ಪು ವರದಿ,0
ರಿಯಲ್​ ಸ್ಟಾರ್​ ಉಪ್ಪಿಗೆ ಲವ್​ ಯೂ ಎಂದ ರಚಿತಾ ರಾಮ್​,1
ಆಲ್ ರೌಂಡರ್ ಹಾರ್ದಿಕ್ ಪಾಂಡ್ಯಾ ಟೀಮ್ ಇಂಡಿಯಾದ ಆಸ್ತಿ ದಕ್ಷಿಣ ಆಫ್ರಿಕಾದ ಮಾಜಿ ಕ್ರಿಕೆಟಿಗ ಕ್ಲುಸ್ನರ್ ಪ್ರಶಂಸೆ,1
ರಲ್ಲಿ ಆರ್ಥಿಕ ಮಾರುಕಟ್ಟೆಯಲ್ಲಿ ಹೊಸ ಹೂಡಿಕೆ ಬಗ್ಗೆ ತಪ್ಪು ವರದಿ,0
ರಲ್ಲಿ ಸಿನೆಮಾ ನಟಿಯ ರಾಜಕೀಯ ಪ್ರವೇಶದ ಬಗ್ಗೆ ತಪ್ಪು ವರದಿ,0
ಬ್ಯಾಂಕ್​ಗೆ ಆಧಾರ್​ ಕಡ್ಡಾಯವಲ್ಲ ಇನ್ಮುಂದೆ ನೀಡಬೇಕು ದಾಖಲೆಗಳು,1
ಟೆಕ್ ಕಂಪನಿ ಹೊಸ ಉತ್ಪನ್ನ ಬಿಡುಗಡೆ,1
ಫಿಫಾ ವಿಶ್ವಕಪ್ ಜಪಾನ್ ಹಾಗೂ ಕೊಲಂಬಿಯಾ ಪಂದ್ಯಗಳ ನಡುವಣ ಕೆಲ ಚಿತ್ರಪಟಗಳು,1
ಕಬಡ್ಡಿ ಮಾಸ್ಟರ್ಸ್ ಇರಾನ್ ತಂಡವನ್ನು ಮಣಿಸಿ ಚಾಂಪಿಯನ್ ಆದ ಭಾರತ,1
ರಲ್ಲಿ ಆರ್ಥಿಕ ಮಾರುಕಟ್ಟೆಯಲ್ಲಿ ಬಂಡವಾಳ ಹೂಡಿಕೆ ಬಗ್ಗೆ ತಪ್ಪು ವರದಿ,0
ರಲ್ಲಿ ಆರ್ಥಿಕ ಮಾರುಕಟ್ಟೆಯಲ್ಲಿ ಕುಸಿತದ ಬಗ್ಗೆ ತಪ್ಪು ಮಾಹಿತಿ,0
ರಲ್ಲಿ ರಾಜಕೀಯ ನಾಯಕನ ಹೊಸ ಯೋಜನೆ ಬಗ್ಗೆ ತಪ್ಪು ವರದಿ,0
ರಲ್ಲಿ ಸಾಮಾಜಿಕ ಜಾಲತಾಣದಲ್ಲಿ ಹರಡಿದ ಸುಳ್ಳು ಫೋಟೋಗಳು,0
ರಲ್ಲಿ ರಾಜಕೀಯ ಪಕ್ಷದ ಗೆಲುವಿನ ಬಗ್ಗೆ ಸುಳ್ಳು ಸುದ್ದಿ,0
ರಲ್ಲಿ ಕ್ರಿಕೆಟ್ ತಂಡದ ನಾಯಕನ ರಾಜೀನಾಮೆ ಬಗ್ಗೆ ಸುಳ್ಳು ಸುದ್ದಿ,0
ಆಸ್ಕರ್​ ಪ್ರಶಸ್ತಿ ಪುರಸ್ಕೃತ ವಿಲ್​ ವಿಂಟನ್​ ಇನ್ನಿಲ್ಲ,1
ಕೋಟಿ ಬಜೆಟ್‍ನ ಹೈಪರ್ ಸಿನಿಮಾ ಜೂನ್ ಕ್ಕೆ ಬಿಡುಗಡೆ,1
‘ಮಿಲ್ಕಿ ಬ್ಯೂಟಿ’ ಎಂದಿದ್ದಕ್ಕೆ ಕೋಪಗೊಂಡ ತಮನ್ನಾ ಸಿಟ್ಟಾಗಲು ಕಾರಣವೇನು ಗೊತ್ತಾ,1
ರಲ್ಲಿ ರಾಜಕೀಯ ನಾಯಕನ ಬಂಧನದ ಬಗ್ಗೆ ಸುಳ್ಳು ಸುದ್ದಿ,0
ಆರ್ಥಿಕ ಮಾರುಕಟ್ಟೆಯಲ್ಲಿ ಏರಿಕೆ ಬಗ್ಗೆ ತಪ್ಪು ವರದಿ,0
ರಲ್ಲಿ ಹೊಸ ಶಿಕ್ಷಣ ನೀತಿಯ ಪರಿಣಾಮಗಳ ಬಗ್ಗೆ ಸುಳ್ಳು ಮಾಹಿತಿ,0
ರಲ್ಲಿ ಸಾಮಾಜಿಕ ಜಾಲತಾಣದಲ್ಲಿ ಹರಡಿದ ಸುಳ್ಳು ಆಡಿಯೋ ಕ್ಲಿಪ್,0
ಗೂಗಲ್​ನಲ್ಲಿ ಭಾರತೀಯರು ಅತಿ ಹೆಚ್ಚು ಸರ್ಚ್​ ಮಾಡಿದ್ದೇನು ಗೊತ್ತೇ,1
ರಾಜಕೀಯಕ್ಕೆ ಗೌತಮ್​ ಗಂಭೀರ್​ ಎಂಟ್ರಿ ರಲ್ಲಿ ಪಕ್ಷದಿಂದ ಸ್ಪರ್ಧಿಸುತ್ತಾರೆ ಗೊತ್ತಾ,1
ಬಾಲಿವುಡ್ ನಟ ಹೃತಿಕ್ ರೋಷನ್ ಹುಟ್ಟು ಹಬ್ಬದ ಅಪರೂಪದ ಕ್ಷಣಗಳು,1
ರಲ್ಲಿ ಆರ್ಥಿಕ ಮಾರುಕಟ್ಟೆಯಲ್ಲಿ ಏರಿಕೆ ಬಗ್ಗೆ ತಪ್ಪು ಮಾಹಿತಿ,0
ಸ್ಮಾರ್ಟ್‌ಫೋನ್‌ಗಳಲ್ಲಿ ಹೊಸ ಫೀಚರ್,1
ರಲ್ಲಿ ರಾಜಕೀಯ ಪಕ್ಷದ ಸದಸ್ಯರ ಬಂಧನದ ಬಗ್ಗೆ ಸುಳ್ಳು ಸುದ್ದಿ,0
ನಟ ಸಾರ್ವಭೌಮ ಆಡಿಯೋ ಬಿಡುಗಡೆ ಬಗ್ಗೆ ಹುಬ್ಬಳಿಯಲ್ಲಿ ಸಂತಸ ಹಂಚಿಕೊಂಡ ಪುನೀತ್​,1
live ಏಷ್ಯಾ ಕಪ್ ರೋಹಿತ್ ಅಬ್ಬರ ಬಾಂಗ್ಲಾ ವಿರುದ್ಧ ಭಾರತಕ್ಕೆ ವಿಕೆಟ್​ಗಳ ಭರ್ಜರಿ ಜಯ,1
ಮುಂಬೈ ತಲುಪಿದ ನಟಿ ಶ್ರೀದೇವಿ ಪಾರ್ಥಿವ ಶರೀರ ಮಧ್ಯಾಹ್ನ ಕ್ಕೆ ಅಂತ್ಯಕ್ರಿಯೆ,1
ರಲ್ಲಿ ಹೊಸ ಶಿಕ್ಷಣ ನೀತಿಯ ಬಗ್ಗೆ ತಪ್ಪು ಮಾಹಿತಿ,0
ಭಾರತೀಯ ಸಿನೆಮಾ ಪಿತಾಮಹನಿಗೆ ಗೂಗಲ್​ ಡೂಡಲ್ ಗೌರವ,1
ಪ್ರೋ ಕಬಡ್ಡಿ ನೇ ಆವೃತ್ತಿಗೆ ಕ್ಷಣಗಣನೆ,1
ಕಣ್ಸನ್ನೆ ಹುಡುಗಿ ಪ್ರಿಯಾ ವಾರಿಯರ್ ಅಭಿನಯದ ಮತ್ತೊಂದು ವಿಡಿಯೋ ವೈರಲ್,1
ರಲ್ಲಿ ಪ್ರಸಿದ್ಧ ಗಾಯಕನ ಹೊಸ ಸಂಗೀತ ಕಾರ್ಯಕ್ರಮದ ಬಗ್ಗೆ ಸುಳ್ಳು ಸುದ್ದಿ,0
ರಲ್ಲಿ ಆರ್ಥಿಕ ಹೂಡಿಕೆ ಬಗ್ಗೆ ತಪ್ಪು ಮಾಹಿತಿ,0
ಆಸೀಸ್​ ನಾಯಕ ಆಯ್ತು ರೋಹಿತ್ ಸರದಿ ಪಂತ್​​ರನ್ನು ಬೇಬಿ ಸಿಟ್ಟರ್​ ಎಂದ ಹಿಟ್​ಮ್ಯಾನ್,1
ರಾಕಿಂಗ್​ ಸ್ಟಾರ್​ ಯಶ್​ಗೆ ಖಳನಾಯಕನ ಪಾತ್ರದಲ್ಲಿ ಮಿಂಚುವಾಸೆ,1
ಕೆ ಜಿ ಎಫ್ ಹೊಸ ದಾಖಲೆ ಸೂಪರ್ ಸ್ಟಾರ್​ಗಳನ್ನು ಹಿಂದಿಕ್ಕಿದ ರಾಕಿಂಗ್ ಸ್ಟಾರ್,1
ರಲ್ಲಿ ವೈದ್ಯಕೀಯ ಸಂಶೋಧನೆಯ ಅಪಾಯಗಳ ಬಗ್ಗೆ ಸುಳ್ಳು ಮಾಹಿತಿ,0
ಸುಮಲತಾ ಪರ ಪ್ರಚಾರಕ್ಕೆ ಸಿದ್ಧ ನಟ ದರ್ಶನ್​,1
ರಾಜಕೀಯ ಪಕ್ಷದ ಸದಸ್ಯರ ರಾಜೀನಾಮೆ ಬಗ್ಗೆ ತಪ್ಪು ಸುದ್ದಿ,0
ಫಿಫಾ ವಿಶ್ವಕಪ್ ಮೊರಾಕ್ಕೊ ಹಾಗೂ ಇರಾನ್ ಪಂದ್ಯಗಳ ನಡುವಣ ಚಿತ್ರಪಟಗಳು,1
ರಲ್ಲಿ ಹೊಸ ಟೆಕ್ ಕಂಪನಿಯ ipo ಬಗ್ಗೆ ತಪ್ಪು ಮಾಹಿತಿ,0
ಪ್ರಸಿದ್ಧ ಆಟಗಾರನ ತಂಡ ಬದಲಾವಣೆ ಬಗ್ಗೆ ಸುಳ್ಳು ವರದಿ,0
ರಲ್ಲಿ ಆರ್ಥಿಕ ಹೂಡಿಕೆ ಬಗ್ಗೆ ತಪ್ಪು ಮಾಹಿತಿ,0
ಟಾಲಿವುಡ್​ಗೆ ಕನ್ನಡದ ಸ್ಟಾರ್​ ನಿರ್ದೇಶಕ ಕೋಟಿ ಬಜೆಟ್​ ಸಿನಿಮಾಗೆ ಪ್ರಶಾಂತ್ ನೀಲ್​ ಸಾರಥ್ಯ,1
ರಲ್ಲಿ ಪ್ರಸಿದ್ಧ ಗಾಯಕನ ಹೊಸ ಆಲ್ಬಮ್ ಬಗ್ಗೆ ಸುಳ್ಳು ಸುದ್ದಿ,0
ರಲ್ಲಿ ವೈದ್ಯಕೀಯ ಉತ್ಪನ್ನದ ಲಾಭದ ಬಗ್ಗೆ ತಪ್ಪು ವರದಿ,0
ಸಾಮಾಜಿಕ ಜಾಲತಾಣದಲ್ಲಿ ವೈರಲ್ ಆದ ಸುಳ್ಳು ವಿಡಿಯೋ,0
ರಲ್ಲಿ ಆರ್ಥಿಕ ಮಾರುಕಟ್ಟೆಯಲ್ಲಿ ಹೊಸ ಹೂಡಿಕೆ ಬಗ್ಗೆ ತಪ್ಪು ವರದಿ,0
ರಾಷ್ಟ್ರೀಯ ಕ್ರೀಡಾ ಪ್ರಶಸ್ತಿ ವಿರಾಟ್ ಕೊಹ್ಲಿ ಚಾನುಗೆ ಖೇಲ್ ರತ್ನ ಗೌರವ,1
ರಲ್ಲಿ ರಾಜಕೀಯ ಪಕ್ಷದ ಗೆಲುವಿನ ಬಗ್ಗೆ ಸುಳ್ಳು ಸುದ್ದಿ,0
ಪ್ರಸಿದ್ಧ ಗಾಯಕನ ಹೊಸ ಸಂಗೀತ ಕಾರ್ಯಕ್ರಮದ ಬಗ್ಗೆ ತಪ್ಪು ವರದಿ,0
ಕ್ರಿಕೆಟ್ ದೇವರನ್ನು ಭೇಟಿಯಾದ ಜೈಸ್ವಾಲ್​ ಸಚಿನ್​​​ರಿಂದ​ ಸಿಕ್ಕಿತು ವಿಶೇಷ ಉಡುಗೊರೆ,1
ರಲ್ಲಿ ಹೊಸ ಟೆಕ್ ಉತ್ಪನ್ನದಲ್ಲಿ ಅಪಾಯವಿದೆ ಸುಳ್ಳು ಸುದ್ದಿ,0
ಕರ್ನಾಟಕ ಬರೋಡ ರಣಜಿ ಪಂದ್ಯ ಒಂದೇ ದಿನದಲ್ಲಿ ಉರುಳಿತು ವಿಕೆಟ್,1
photos ಭಾರತದ ರಸ್ತೆಯಲ್ಲಿ ಧೂಳೆಬ್ಬಿಸಲಿದೆ ಹೊಸ ಮಾಡೆಲ್ ಜೀಪ್,1
ಶತಾಯ ಗತಾಯ ಚಿತ್ರದ ಆಡಿಯೋ ಬಿಡುಗಡೆ,1
ರಲ್ಲಿ ರಾಜಕೀಯ ಪಕ್ಷದ ಗೆಲುವಿನ ಬಗ್ಗೆ ಸುಳ್ಳು ಸುದ್ದಿ,0
ಅಮಿತಾಭ್ ಹೆಸರಲ್ಲಿ ರವಾನೆಯಾಯಿತು ಸುಳ್ಳು ಸಂದೇಶ ಟ್ವಿಟರ್​ ಮೂಲಕ ಸ್ಪಷ್ಟನೆ ನೀಡಿದ ಬಿ ಟೌನ್ ಬಿಗ್​ಬಿ,1
ರಲ್ಲಿ ವೈದ್ಯಕೀಯ ಉತ್ಪನ್ನದ ಲಾಭದ ಬಗ್ಗೆ ತಪ್ಪು ವರದಿ,0
ಶ್ರಾವಣ ಸಿನಿರಂಗಕ್ಕೆ ಒಳ್ಳೆ ಸೀಸನ್​ ಏನಾಗಲಿದೆ ಬಾರಿ ಚಂದನವನದಲ್ಲಿ,1
ರಲ್ಲಿ ವೈದ್ಯಕೀಯ ಸಂಶೋಧನೆಯ ಅಪಾಯಗಳ ಬಗ್ಗೆ ಸುಳ್ಳು ಸುದ್ದಿ,0
ಏರ್​​ ಶೋ ಹಿನ್ನಲೆ ಬೆಂಗಳೂರಿನಲ್ಲಿ ನಡೆಯುತ್ತಿಲ್ಲ ಇಂಡೋ ಆಸೀಸ್ ಮೊದಲ ಟಿ,1
ರಲ್ಲಿ ವೈದ್ಯಕೀಯ ಸಂಶೋಧನೆಯ ಯಶಸ್ಸಿನ ಬಗ್ಗೆ ತಪ್ಪು ಮಾಹಿತಿ,0
ಮೊಬೈಲ್​ನಲ್ಲಿ ಫೋಟೋ ಕ್ಲಿಕ್ಕಿಸುವುದು ಇಲ್ಲಿದೆ ಮಾಹಿತಿ,1
ವಾಂಡರರ್ಸ್​ನಲ್ಲೂ ನೋ ವಂಡರ್ ರನ್​ಗೆ ಭಾರತ ಆಲೌಟ್ ದಕ್ಷಿಣ ಆಫ್ರಿಕಾದ ಮೊದಲ ವಿಕೆಟ್ ಪತನ,1
ರಲ್ಲಿ ರಾಜಕೀಯ ನಾಯಕನ ಬಂಧನದ ಬಗ್ಗೆ ತಪ್ಪು ಸುದ್ದಿ,0
ರಲ್ಲಿ ರಾಜಕೀಯ ಪಕ್ಷದ ಸದಸ್ಯರ ರಾಜೀನಾಮೆ ಬಗ್ಗೆ ಸುಳ್ಳು ಸುದ್ದಿ,0
ಸಿನಿ ಗಾಸಿಪ್​,1
ರಲ್ಲಿ ಆರ್ಥಿಕ ಹೂಡಿಕೆ ಬಗ್ಗೆ ಸುಳ್ಳು ಮಾಹಿತಿ,0
ರಾಜಕೀಯ ಪಕ್ಷದ ಗೆಲುವು ಬಗ್ಗೆ ಸುಳ್ಳು ವರದಿ,0
ಭೇಟಿಯಾಗುವ ಇಚ್ಛೆ ವ್ಯಕ್ತಪಡಿಸಿದ ಪುಟ್ಟ ಅಭಿಮಾನಿಯ ಆಸೆ ಈಡೇರಿಸಿದ ಕಿಚ್ಚ ಸುದೀಪ್​,1
ವೈದ್ಯಕೀಯ ಉತ್ಪನ್ನದ ಪರಿಣಾಮಗಳ ಬಗ್ಗೆ ತಪ್ಪು ಸುದ್ದಿ,0
ಕ್ಕೆ ರೋಡ್​​​ಗಿಳಿಯಲಿದೆ ಮಹೀಂದ್ರಾ ಥಾರ್ ಹೊಸ ಆವೃತ್ತಿ​​,1
ರಲ್ಲಿ ಆರ್ಥಿಕ ಹೂಡಿಕೆ ಬಗ್ಗೆ ತಪ್ಪು ಮಾಹಿತಿ,0
ರಾಕಿಭಾಯ್​ ಹುಟ್ಟುಹಬ್ಬಕ್ಕಿದೆ ಎರಡೇ ದಿನ ಬ್ರೇಕ್​ ಬೀಳಲಿದೆಯಾ ಬಾರಿಯ ಆಚರಣೆಗೆ,1
ವೈದ್ಯಕೀಯ ಉತ್ಪನ್ನದ ಲಾಭದ ಬಗ್ಗೆ ಸುಳ್ಳು ಸುದ್ದಿ,0
ಬಾಲಿವುಡ್ ನಟ ಶಶಿ ಕಪೂರ್ ಬದುಕಿನ ಅಪರೂಪದ ಚಿತ್ರಗಳು ಇಲ್ಲಿವೆ ನೋಡಿ,1
ಟ್ವಿಟ್ಟರ್​ನಲ್ಲಿ ಟ್ರೆಂಡ್​ ಆಯ್ತು isupportkgf ಹ್ಯಾಶ್​ಟ್ಯಾಗ್​ ಕೆಜಿಎಫ್​ ಬೆಂಬಲಕ್ಕೆ ನಿಂತ ಚಿತ್ರರಂಗ,1
ರಲ್ಲಿ ಹೊಸ ಟೆಕ್ ಉತ್ಪನ್ನದಲ್ಲಿ ಅಪಾಯವಿದೆ ಸುಳ್ಳು ಸುದ್ದಿ,0
‘ಕೆಜಿಎಫ್’​ ಆಡಿಯೋ ಹಕ್ಕು ಪಡೆದ ಲಹರಿ,1
ರಲ್ಲಿ ರಾಜಕೀಯ ನಾಯಕನ ಹೊಸ ಯೋಜನೆ ಬಗ್ಗೆ ಸುಳ್ಳು ಸುದ್ದಿ,0
ರಲ್ಲಿ ಆರ್ಥಿಕ ಮಾರುಕಟ್ಟೆಯಲ್ಲಿ ಏರಿಕೆ ಬಗ್ಗೆ ತಪ್ಪು ವರದಿ,0
ಚಂದನವನದ ಮೋಸ್ಟ್​ ಡಿಸೈರಬಲ್​ ಜೋಡಿ ಗೊತ್ತಾ,1
ರಲ್ಲಿ ರಾಜಕೀಯ ಪಕ್ಷದ ಸದಸ್ಯರ ರಾಜೀನಾಮೆ ಬಗ್ಗೆ ತಪ್ಪು ವರದಿ,0
ರಲ್ಲಿ ಪ್ರಸಿದ್ಧ ಗಾಯಕನ ಹೊಸ ಸಂಗೀತ ಕಾರ್ಯಕ್ರಮದ ಬಗ್ಗೆ ಸುಳ್ಳು ವರದಿ,0
ನಟಿ ತಮನ್ನಾ ಚಪ್ಪಲಿ ಎಸೆದಿದ್ದು ಏಕೆ ಕಾರಣ ಕೇಳಿದರೆ ದಂಗಾಗುತ್ತೀರಿ,1
ಸಿನಿಮಾ ನಟನ ಹೊಸ ಚಿತ್ರದಲ್ಲಿ ಅಭಿನಯದ ಬಗ್ಗೆ ತಪ್ಪು ಮಾಹಿತಿ,0
ಮಾಲಿವುಡ್​ನಲ್ಲಿ ಮತ್ತೆ ಶುರುವಾದ ಜಲ್ಲಿಕಟ್ಟು,1
ಅಘೋರಿಯಾದ ರಾಧಿಕಾ ಕುಮಾರಸ್ವಾಮಿ ಒಂದು ಹಾಡಿಗಾಗಿ ಸಿದ್ಧವಾಗಿದೆ ಕೋಟಿ ಮೌಲ್ಯದ ಸೆಟ್​,1
ದಬಂಗ್​ ಚಿತ್ರದಲ್ಲಿ ಸುದೀಪ್​ ನಟಿಸೋದು ಖಚಿತ ಹೌದೆನ್ನುತ್ತಿವೆ ಟ್ವೀಟ್​ಗಳು,1
